"","X","COSMIC_ID","DRUG_ID","IC50_Normal","cc_predict...2.","cc_real...2."
"11287",35,"X753572",303,0.830729317796947,0.315586156626972,0.830729317796947
"11288",36,"X753592",303,0.652530480284246,0.391250294781145,0.652530480284246
"11289",37,"X753596",303,-0.0187837638761846,0.224766852384183,-0.0187837638761846
"11290",38,"X753622",303,0.806755406882335,0.390043974545525,0.806755406882335
"11291",39,"X905934",303,-0.144924718908969,0.361281998501677,-0.144924718908969
"11292",40,"X905952",303,-1.54606255286203,-0.000950570555708297,-1.54606255286203
"11293",41,"X905964",303,-0.205028424132169,0.0568321289156556,-0.205028424132169
"11294",42,"X906693",303,-0.193294697077976,0.360987936076467,-0.193294697077976
"11295",43,"X906808",303,0.80068648642527,0.118687383485728,0.80068648642527
"11296",44,"X906820",303,1.07146852274627,0.240036692480268,1.07146852274627
"11297",45,"X906831",303,0.174562247217399,-0.146156727338529,0.174562247217399
"11298",46,"X906844",303,-0.0353365844588624,0.11041018029345,-0.0353365844588624
"11299",47,"X906847",303,-0.365486238642898,-0.00333385994490293,-0.365486238642898
"11300",48,"X906868",303,-0.109303295394845,0.326814530310602,-0.109303295394845
"11301",49,"X906872",303,-0.522352328599085,0.247306918596481,-0.522352328599085
"11302",50,"X907042",303,0.657232214557189,0.348799606982294,0.657232214557189
"11303",51,"X907058",303,0.380147411278124,0.176869198622164,0.380147411278124
"11304",52,"X907067",303,0.82005245218549,0.272810616007811,0.82005245218549
"11305",53,"X907274",303,-0.235585560400835,-0.079235708448147,-0.235585560400835
"11306",54,"X907289",303,0.959081343078294,0.293499823827745,0.959081343078294
"11307",55,"X907311",303,-2.18940127616899,0.0417788626410817,-2.18940127616899
"11308",56,"X907321",303,0.288918137449738,0.380614015734761,0.288918137449738
"11309",57,"X908126",303,0.208946059334044,0.0955403725828275,0.208946059334044
"11310",58,"X908159",303,-0.510685480284433,0.00735160266651119,-0.510685480284433
"11311",59,"X908454",303,0.45124173577518,0.25186881802411,0.45124173577518
"11312",60,"X908467",303,0.456210005842422,0.179239611843516,0.456210005842422
"11313",61,"X908472",303,0.848690878061255,0.341073229287258,0.848690878061255
"11314",62,"X908483",303,0.351284797521534,0.0709124482172424,0.351284797521534
"11315",63,"X909248",303,0.436307735405367,0.342737242746974,0.436307735405367
"11316",64,"X909253",303,0.46337895593637,-0.000548054872479165,0.46337895593637
"11317",65,"X909709",303,-0.119140588957833,0.36899578996652,-0.119140588957833
"11318",66,"X909718",303,-0.0598019802099431,0.318352804156411,-0.0598019802099431
"11319",67,"X909721",303,0.705266040228489,0.312802196045513,0.705266040228489
"11320",68,"X909748",303,1.9246242270202,0.229769874715807,1.9246242270202
"11321",69,"X909753",303,0.365069462735104,0.34609654733575,0.365069462735104
"11322",70,"X909781",303,0.365135595093132,0.343531863561498,0.365135595093132
"11323",71,"X909785",303,-0.366891179907718,-0.00460236428368771,-0.366891179907718
"11324",72,"X909974",303,0.704901709981182,0.311335400274215,0.704901709981182
"11325",73,"X909975",303,0.0791578408332342,0.297933301141399,0.0791578408332342
"11326",74,"X910545",303,-1.04442817671103,-0.0168353851500698,-1.04442817671103
"11327",75,"X910548",303,0.116679433441087,0.331622642562606,0.116679433441087
"11328",76,"X910687",303,-0.487812585560485,0.00329217179550451,-0.487812585560485
"11329",77,"X910688",303,-1.56185388694335,-0.0465073434958513,-1.56185388694335
"11330",78,"X910921",303,-0.00680820551678531,0.277113354939031,-0.00680820551678531
"11331",79,"X910922",303,0.373567134500543,0.332501086836162,0.373567134500543
"11332",80,"X910926",303,0.355059293172839,0.393001967759551,0.355059293172839
"11333",81,"X910946",303,1.15576554179431,0.31450911961208,1.15576554179431
"11334",82,"X910947",303,-1.1990331075682,0.0911064270712413,-1.1990331075682
"11335",83,"X924105",303,-0.508578700225018,0.398247592806268,-0.508578700225018
"11336",84,"X924111",303,0.355589419879922,0.348457056204789,0.355589419879922
"11337",85,"X924186",303,-0.0610816993486278,0.356624697389801,-0.0610816993486278
"11338",86,"X946367",303,-0.482984638912666,0.338313663853142,-0.482984638912666
"11339",87,"X946372",303,-0.601599337719328,0.339212763839744,-0.601599337719328
"11340",88,"X946377",303,-0.0131111830874555,0.336245984644625,-0.0131111830874555
"11341",89,"X949158",303,-0.425290766812953,0.180873281237388,-0.425290766812953
"11342",90,"X949176",303,0.352132864278413,0.173594053586428,0.352132864278413
"11343",91,"X971773",303,-0.604849053267755,0.176097872985191,-0.604849053267755
"11344",92,"X998189",303,0.543574763758098,0.311299951969981,0.543574763758098
"11345",1,"X1240129",304,1.09011653969508,0.950437247258975,1.09011653969508
"11346",2,"X1240135",304,0.805260814851908,0.931308739261733,0.805260814851908
"11347",3,"X1240150",304,1.27619558454423,0.934245810137382,1.27619558454423
"11348",4,"X1240153",304,-0.113817687907997,0.816539931090174,-0.113817687907997
"11349",5,"X1240157",304,1.30978130421075,0.90143917390837,1.30978130421075
"11350",6,"X1240178",304,1.38860163066768,0.936052906076433,1.38860163066768
"11351",7,"X1240184",304,0.0791954555055287,0.903476046735568,0.0791954555055287
"11352",8,"X1240196",304,1.01568741585206,0.999921155783576,1.01568741585206
"11353",9,"X1240200",304,0.366017533529866,0.921752230069261,0.366017533529866
"11354",10,"X1240207",304,0.899233243963671,1.01640629765167,0.899233243963671
"11355",11,"X1290767",304,1.29836351084417,0.867281182712006,1.29836351084417
"11356",12,"X1290814",304,1.41093948439042,0.935448406978954,1.41093948439042
"11357",13,"X1295741",304,0.763468375496615,0.690671611574168,0.763468375496615
"11358",14,"X1298348",304,1.06792283367327,0.986893887963695,1.06792283367327
"11359",15,"X1298349",304,0.139032695138631,0.78099078317855,0.139032695138631
"11360",16,"X1298533",304,1.18592302032237,0.955931974132286,1.18592302032237
"11361",17,"X1330982",304,0.586252677624917,0.649839565520534,0.586252677624917
"11362",18,"X1330991",304,1.33083491247128,0.683091887271388,1.33083491247128
"11363",19,"X1330995",304,0.793679759766726,0.687184355144824,0.793679759766726
"11364",20,"X1479988",304,0.921014891965869,0.935190940927599,0.921014891965869
"11365",21,"X1479995",304,-0.0508361757425053,0.967826754166845,-0.0508361757425053
"11366",22,"X1503369",304,0.602554085876332,0.986667958250725,0.602554085876332
"11367",23,"X1503371",304,1.05981291449381,0.923721509649314,1.05981291449381
"11368",24,"X1524417",304,1.45637532598264,0.927430973785466,1.45637532598264
"11369",25,"X1659823",304,0.986727221950023,0.906887373019349,0.986727221950023
"11370",26,"X1660035",304,1.02373248851887,0.931717665038256,1.02373248851887
"11371",27,"X687787",304,0.504412177494508,0.828722498190324,0.504412177494508
"11372",28,"X687980",304,1.06719440226605,0.692066273106162,1.06719440226605
"11373",29,"X688121",304,1.05966847858615,0.878310321936319,1.05966847858615
"11374",30,"X724868",304,0.767856670178589,0.953325526719207,0.767856670178589
"11375",31,"X749709",304,1.42362770407635,0.957725120059128,1.42362770407635
"11376",32,"X749717",304,0.454070189163657,0.949252228756719,0.454070189163657
"11377",33,"X753532",304,1.59936060422351,0.951375560259996,1.59936060422351
"11378",34,"X753536",304,1.22417100841559,0.984801410650698,1.22417100841559
"11379",35,"X753540",304,1.16209678579357,0.956595652223696,1.16209678579357
"11380",36,"X753546",304,-0.467790313972928,0.874614844988035,-0.467790313972928
"11381",37,"X753570",304,1.28102294369373,0.994835549116627,1.28102294369373
"11382",38,"X753584",304,0.932609441037614,0.948525261319633,0.932609441037614
"11383",39,"X905941",304,0.99175111960974,0.962764705089209,0.99175111960974
"11384",40,"X905942",304,1.01990856910955,0.919053404165906,1.01990856910955
"11385",41,"X905952",304,0.974032428933833,0.673105334707897,0.974032428933833
"11386",42,"X905957",304,1.23515668383566,0.874523347018764,1.23515668383566
"11387",43,"X905961",304,0.972717725932939,0.88166654527469,0.972717725932939
"11388",44,"X905979",304,1.02301095559821,0.920976471107519,1.02301095559821
"11389",45,"X905985",304,0.265285515024434,0.906032333285207,0.265285515024434
"11390",46,"X906765",304,0.72143971008738,0.732956231917992,0.72143971008738
"11391",47,"X906791",304,0.303804857137166,0.901865185623332,0.303804857137166
"11392",48,"X906814",304,1.1082806538612,0.843870325971897,1.1082806538612
"11393",49,"X906835",304,0.776833175244353,0.919705387196253,0.776833175244353
"11394",50,"X906847",304,0.759980856147186,0.664550870572852,0.759980856147186
"11395",51,"X906856",304,0.603158004589347,0.676260705113954,0.603158004589347
"11396",52,"X906868",304,-0.0576915347522062,0.921312406591145,-0.0576915347522062
"11397",53,"X906870",304,0.577670812546816,0.653436915065079,0.577670812546816
"11398",54,"X906877",304,0.767299777195857,0.648491149764565,0.767299777195857
"11399",55,"X907047",304,0.977850477054915,0.977343020664537,0.977850477054915
"11400",56,"X907278",304,0.336716819689785,0.672652336445301,0.336716819689785
"11401",57,"X907323",304,0.752813077354919,0.730569648107956,0.752813077354919
"11402",58,"X907791",304,0.742108603017392,0.722834189259183,0.742108603017392
"11403",59,"X907796",304,0.955647618622179,0.936707199013932,0.955647618622179
"11404",60,"X907799",304,0.567387112634785,0.62375158863454,0.567387112634785
"11405",61,"X908122",304,0.446078567759066,0.813505839475751,0.446078567759066
"11406",62,"X908145",304,0.889362126755282,0.894985017772559,0.889362126755282
"11407",63,"X908463",304,1.58344969760682,0.956660687953761,1.58344969760682
"11408",64,"X908474",304,1.24347195400014,0.886989149461581,1.24347195400014
"11409",65,"X908481",304,0.264668760027376,0.767028188623816,0.264668760027376
"11410",66,"X909262",304,0.495815562144128,0.637638093582631,0.495815562144128
"11411",67,"X909700",304,1.09435353693241,0.757196542782001,1.09435353693241
"11412",68,"X909707",304,1.69667818595352,0.829264401424299,1.69667818595352
"11413",69,"X909724",304,-0.997966167692062,0.832803530821881,-0.997966167692062
"11414",70,"X909730",304,0.636677292606245,0.755461981099383,0.636677292606245
"11415",71,"X909736",304,1.33242431712362,0.924071628362089,1.33242431712362
"11416",72,"X909757",304,1.08149414462283,0.90158578373135,1.08149414462283
"11417",73,"X909769",304,0.88141099100534,0.992351624479354,0.88141099100534
"11418",74,"X909784",304,0.0146056020280196,0.865076706198753,0.0146056020280196
"11419",75,"X909905",304,1.13419459877125,0.896071156387643,1.13419459877125
"11420",76,"X909974",304,0.900687653326004,0.915680281512643,0.900687653326004
"11421",77,"X910568",304,1.21190880260558,0.890078402955319,1.21190880260558
"11422",78,"X910687",304,1.015416109867,0.694693390609195,1.015416109867
"11423",79,"X910691",304,0.056448137623683,0.696159119683968,0.056448137623683
"11424",80,"X910695",304,1.02317203359664,0.928590249204455,1.02317203359664
"11425",81,"X910702",304,0.699153386248704,0.902246293940272,0.699153386248704
"11426",82,"X910704",304,0.47314220993124,0.850594822781219,0.47314220993124
"11427",83,"X910850",304,1.40667036318836,0.75222220006402,1.40667036318836
"11428",84,"X910906",304,0.00669348872936535,0.664943856618844,0.00669348872936535
"11429",85,"X910915",304,0.513481522074621,0.987369614160025,0.513481522074621
"11430",86,"X910919",304,0.724822913382956,0.712589023851592,0.724822913382956
"11431",87,"X910921",304,0.855514619315472,0.872411653321083,0.855514619315472
"11432",88,"X910924",304,0.761477920104506,0.890727004463817,0.761477920104506
"11433",89,"X910927",304,1.05668767099505,0.890805584524373,1.05668767099505
"11434",90,"X910936",304,1.63716772101475,0.944577413217041,1.63716772101475
"11435",91,"X910946",304,1.61007827695097,0.90790316494616,1.61007827695097
"11436",92,"X924102",304,0.484734198397101,0.945250173691372,0.484734198397101
"11437",93,"X924104",304,0.965982360683824,0.934175856918016,0.965982360683824
"11438",94,"X924110",304,1.19483968554356,0.70126476852124,1.19483968554356
"11439",95,"X925340",304,0.572162605659039,0.9074649239191,0.572162605659039
"11440",96,"X930299",304,1.52305600838594,0.661857561646243,1.52305600838594
"11441",97,"X946370",304,0.47350036959871,0.871979171186384,0.47350036959871
"11442",98,"X946372",304,0.930040429124104,0.928354541477694,0.930040429124104
"11443",99,"X946377",304,0.494333141305306,0.921737454479386,0.494333141305306
"11444",100,"X949094",304,0.696984154009415,0.939199859344805,0.696984154009415
"11445",101,"X949164",304,-0.318651626365691,0.727818587217065,-0.318651626365691
"11446",102,"X949172",304,0.703069335976576,0.726969000708486,0.703069335976576
"11447",103,"X949175",304,0.0734399339948947,0.652084815044258,0.0734399339948947
"11448",104,"X949179",304,-0.278960406158044,0.677841276469566,-0.278960406158044
"11449",1,"X1240132",305,1.01572583972015,0.469757393345674,1.01572583972015
"11450",2,"X1240161",305,0.0290234943613476,0.434985532964156,0.0290234943613476
"11451",3,"X1240169",305,1.10129041410519,0.430521234911823,1.10129041410519
"11452",4,"X1240172",305,0.903415515178278,0.437414639726067,0.903415515178278
"11453",5,"X1240200",305,0.0522072717653387,0.411399373701561,0.0522072717653387
"11454",6,"X1240201",305,0.825075060304869,0.438073531205549,0.825075060304869
"11455",7,"X1240210",305,0.300002010073237,0.231773803362438,0.300002010073237
"11456",8,"X1290810",305,1.00057858115524,0.468762471510852,1.00057858115524
"11457",9,"X1290906",305,1.33861405901186,0.324206374935967,1.33861405901186
"11458",10,"X1298151",305,0.0559987087990078,0.400916131544616,0.0559987087990078
"11459",11,"X1298160",305,1.18409340645138,0.342984068973634,1.18409340645138
"11460",12,"X1298169",305,0.988498991253748,0.456109361569712,0.988498991253748
"11461",13,"X1298218",305,1.01544565105609,0.409429922096842,1.01544565105609
"11462",14,"X1298222",305,0.367100728938165,0.414775559318611,0.367100728938165
"11463",15,"X1298357",305,-0.413426216076318,0.336074319230832,-0.413426216076318
"11464",16,"X1298358",305,1.22670203246605,0.310764732919436,1.22670203246605
"11465",17,"X1303900",305,0.748712427762217,0.293090988722458,0.748712427762217
"11466",18,"X1330943",305,-0.425912572817577,0.0937785638370161,-0.425912572817577
"11467",19,"X1330982",305,-0.927568797255144,0.0769275925222438,-0.927568797255144
"11468",20,"X1330984",305,-1.09271492225645,0.120716806324104,-1.09271492225645
"11469",21,"X1331033",305,-0.37990509536026,0.0419376589615758,-0.37990509536026
"11470",22,"X1331049",305,-0.569212376967065,0.139315861987983,-0.569212376967065
"11471",23,"X1480360",305,0.50370928194193,0.481998785716668,0.50370928194193
"11472",24,"X1480364",305,0.694780218724724,0.4403385318969,0.694780218724724
"11473",25,"X1503362",305,-0.704581692791836,0.4547529280686,-0.704581692791836
"11474",26,"X1503366",305,-0.384667449113917,0.362832027465961,-0.384667449113917
"11475",27,"X684052",305,0.462786934988068,0.286090224358795,0.462786934988068
"11476",28,"X687586",305,0.536100251723607,0.457179496749779,0.536100251723607
"11477",29,"X687820",305,0.473511842443256,0.452147858144834,0.473511842443256
"11478",30,"X687821",305,0.424669837086533,0.466469571924128,0.424669837086533
"11479",31,"X688021",305,1.09029254162881,0.194977189779308,1.09029254162881
"11480",32,"X724859",305,0.362035872669177,0.420974463559687,0.362035872669177
"11481",33,"X753541",305,0.146258407177155,0.431479887942327,0.146258407177155
"11482",34,"X905935",305,0.529566597925889,0.484491874074316,0.529566597925889
"11483",35,"X905950",305,0.177552532375734,0.424050109143526,0.177552532375734
"11484",36,"X905952",305,-0.539247679176953,0.11008450346023,-0.539247679176953
"11485",37,"X905964",305,0.301057955166392,0.16499077056471,0.301057955166392
"11486",38,"X905977",305,0.583475595237316,0.302220171768678,0.583475595237316
"11487",39,"X905984",305,0.852165102951851,0.433158833902248,0.852165102951851
"11488",40,"X906795",305,0.829129105392499,0.446341635852329,0.829129105392499
"11489",41,"X906800",305,-1.1230691351275,0.102743186694358,-1.1230691351275
"11490",42,"X906821",305,0.898789231947403,0.474854959550276,0.898789231947403
"11491",43,"X906844",305,0.143062630625404,0.221448248074445,0.143062630625404
"11492",44,"X906863",305,0.540891507438627,0.464638637485712,0.540891507438627
"11493",45,"X906865",305,0.158382831698841,0.373595018216929,0.158382831698841
"11494",46,"X907000",305,1.08338956939051,0.467062603876259,1.08338956939051
"11495",47,"X907050",305,-0.0637223897521031,0.392566112897983,-0.0637223897521031
"11496",48,"X907065",305,1.37531401120234,0.384512059640325,1.37531401120234
"11497",49,"X907277",305,-0.798804418357551,0.103136392981741,-0.798804418357551
"11498",50,"X907281",305,-0.622670593099194,0.124407765450321,-0.622670593099194
"11499",51,"X907312",305,1.27401984917888,0.454817441784125,1.27401984917888
"11500",52,"X907321",305,0.52802950648871,0.467689598530887,0.52802950648871
"11501",53,"X907322",305,0.0956933911822871,0.147127100610912,0.0956933911822871
"11502",54,"X907789",305,-0.650402316929805,0.111584273168131,-0.650402316929805
"11503",55,"X907792",305,0.702860064641139,0.452299646553722,0.702860064641139
"11504",56,"X908127",305,1.13476476404307,0.322470278985994,1.13476476404307
"11505",57,"X908131",305,1.43691743705766,0.404434053212857,1.43691743705766
"11506",58,"X908148",305,-0.572825901773723,0.164445956273237,-0.572825901773723
"11507",59,"X908149",305,-0.625264682692554,0.131939760910901,-0.625264682692554
"11508",60,"X908158",305,-0.953574702279541,0.0886369827037545,-0.953574702279541
"11509",61,"X908469",305,0.049874242038543,0.232283868598618,0.049874242038543
"11510",62,"X908470",305,0.718103713575028,0.401024697603606,0.718103713575028
"11511",63,"X908473",305,1.0631643596255,0.465396026144828,1.0631643596255
"11512",64,"X909262",305,0.211818157566248,0.0513163880357941,0.211818157566248
"11513",65,"X909715",305,-0.967708082847969,0.115070610510143,-0.967708082847969
"11514",66,"X909736",305,0.340838582272418,0.435235634222402,0.340838582272418
"11515",67,"X909743",305,-0.133818898235035,0.115964751858978,-0.133818898235035
"11516",68,"X909746",305,1.59788302747461,0.377144460681089,1.59788302747461
"11517",69,"X909750",305,0.856229198325202,0.461941565020181,0.856229198325202
"11518",70,"X909758",305,0.355797634457375,0.486744665906583,0.355797634457375
"11519",71,"X909761",305,0.329452306897453,0.401089708651569,0.329452306897453
"11520",72,"X909905",305,0.431699893709798,0.420535233876559,0.431699893709798
"11521",73,"X910687",305,-0.895775420418411,0.116252466765669,-0.895775420418411
"11522",74,"X910688",305,-0.317184957132761,0.0722180636284299,-0.317184957132761
"11523",75,"X910702",305,0.630532100826439,0.368586598541014,0.630532100826439
"11524",76,"X910849",305,0.758565325132778,0.404954259184342,0.758565325132778
"11525",77,"X910851",305,0.208306454716803,0.378260482809784,0.208306454716803
"11526",78,"X910861",305,-0.0337674725157793,0.0299039421543024,-0.0337674725157793
"11527",79,"X910922",305,0.217701332485372,0.424285782220367,0.217701332485372
"11528",80,"X910930",305,0.743208303803014,0.239823216143001,0.743208303803014
"11529",81,"X924107",305,0.700857002052383,0.459091527224273,0.700857002052383
"11530",82,"X924111",305,0.547352536837136,0.446060064475215,0.547352536837136
"11531",83,"X924240",305,1.65097676186616,0.373718451051737,1.65097676186616
"11532",84,"X925343",305,0.731817151083508,0.451925684376471,0.731817151083508
"11533",85,"X925346",305,0.0556402941794365,0.500858483142154,0.0556402941794365
"11534",86,"X946361",305,-0.855277032943829,0.47477542221528,-0.855277032943829
"11535",87,"X949160",305,-0.567734962796313,0.257153197175809,-0.567734962796313
"11536",88,"X949161",305,-0.227105617043812,0.203267612241228,-0.227105617043812
"11537",89,"X971777",305,0.0592320556835581,0.341381031794764,0.0592320556835581
"11538",1,"X1240151",306,-0.0987836280759309,0.0932597815615576,-0.0987836280759309
"11539",2,"X1240186",306,0.0548542251225998,0.0731422270734466,0.0548542251225998
"11540",3,"X1240197",306,0.425185368709573,0.0821695027894621,0.425185368709573
"11541",4,"X1240205",306,0.432246621863111,0.167489951111539,0.432246621863111
"11542",5,"X1290768",306,0.0540621185044143,0.125136948595834,0.0540621185044143
"11543",6,"X1290769",306,1.25630661595592,0.14937017763513,1.25630661595592
"11544",7,"X1297438",306,0.113291190222818,-0.12097402635246,0.113291190222818
"11545",8,"X1298215",306,0.428714652169114,0.185800193377791,0.428714652169114
"11546",9,"X1298347",306,1.02006693131386,0.133185380977992,1.02006693131386
"11547",10,"X1298526",306,0.379864617668689,0.137659524599023,0.379864617668689
"11548",11,"X1299064",306,-0.000895094048060944,0.179734780781821,-0.000895094048060944
"11549",12,"X1322218",306,-0.421465572643126,-0.13408221487386,-0.421465572643126
"11550",13,"X1322224",306,-0.73840705265348,0.0518481072635852,-0.73840705265348
"11551",14,"X1330943",306,-0.701916057726999,-0.175830249360389,-0.701916057726999
"11552",15,"X1330995",306,0.611445769486577,-0.155802152639839,0.611445769486577
"11553",16,"X1331036",306,-0.868293435103096,-0.188475748444914,-0.868293435103096
"11554",17,"X1479995",306,0.806639736222593,0.184207905265654,0.806639736222593
"11555",18,"X1524418",306,-0.333100822383073,0.159561676012402,-0.333100822383073
"11556",19,"X683665",306,-0.989244962053362,-0.173486611901394,-0.989244962053362
"11557",20,"X684059",306,-0.743372333499711,0.0105910975831052,-0.743372333499711
"11558",21,"X687448",306,0.713789436291424,0.10266251133537,0.713789436291424
"11559",22,"X687562",306,-0.00325730285806957,0.14636718106605,-0.00325730285806957
"11560",23,"X687600",306,1.02827526200431,-0.0338717849762605,1.02827526200431
"11561",24,"X687777",306,1.28778817159328,0.174180935326398,1.28778817159328
"11562",25,"X687980",306,-0.238116669435328,-0.0909598006755818,-0.238116669435328
"11563",26,"X688011",306,0.515533472652487,-0.062621118053127,0.515533472652487
"11564",27,"X724834",306,0.477681088930964,0.187300652529757,0.477681088930964
"11565",28,"X724868",306,-0.0186662309576172,0.173408530695046,-0.0186662309576172
"11566",29,"X749716",306,0.917345281391946,0.0680946473292752,0.917345281391946
"11567",30,"X753540",306,-0.0750888121178111,0.159682606855398,-0.0750888121178111
"11568",31,"X753562",306,0.151982573274323,0.175611053485266,0.151982573274323
"11569",32,"X753576",306,0.38567728539953,0.115035522983533,0.38567728539953
"11570",33,"X753578",306,0.688952460785469,0.102727923460346,0.688952460785469
"11571",34,"X753583",306,0.611120206738456,0.12428323027502,0.611120206738456
"11572",35,"X753594",306,-0.339453308695794,-0.0510988134906752,-0.339453308695794
"11573",36,"X753616",306,0.231659719843598,-0.150109899086615,0.231659719843598
"11574",37,"X753622",306,0.139970926260277,0.203085768816517,0.139970926260277
"11575",38,"X905945",306,0.131689605369775,0.106837248211599,0.131689605369775
"11576",39,"X905948",306,0.3025436312632,0.147384298106918,0.3025436312632
"11577",40,"X905962",306,-0.374912065379556,0.114960820066,-0.374912065379556
"11578",41,"X905964",306,-0.276287303583118,-0.104522969246129,-0.276287303583118
"11579",42,"X905970",306,0.763574265602569,0.165542479240998,0.763574265602569
"11580",43,"X905972",306,0.0245111710246675,0.171559378263593,0.0245111710246675
"11581",44,"X905977",306,0.45299935338982,0.00681815878485229,0.45299935338982
"11582",45,"X905990",306,0.181360696484205,0.145342344269323,0.181360696484205
"11583",46,"X906792",306,0.114967625915554,0.11123059437504,0.114967625915554
"11584",47,"X906814",306,-0.0891772065727637,0.0694679781641028,-0.0891772065727637
"11585",48,"X906817",306,0.376029495146754,0.229254294860795,0.376029495146754
"11586",49,"X906823",306,-0.564917276515407,0.0676445957376944,-0.564917276515407
"11587",50,"X906848",306,-0.0819967171250267,-0.00723095267621196,-0.0819967171250267
"11588",51,"X906863",306,0.344548634161494,0.20040806520166,0.344548634161494
"11589",52,"X906865",306,1.00231436156818,0.0853498261854933,1.00231436156818
"11590",53,"X906868",306,-0.0350399421468962,0.125519040179388,-0.0350399421468962
"11591",54,"X906872",306,-0.559032919209727,0.0498893008615942,-0.559032919209727
"11592",55,"X907066",306,0.802265386312057,0.133590393128705,0.802265386312057
"11593",56,"X907069",306,0.231314355815632,0.207854578839891,0.231314355815632
"11594",57,"X907171",306,0.176278148756381,0.0900880690952165,0.176278148756381
"11595",58,"X907300",306,0.103425837148887,-0.14924936567887,0.103425837148887
"11596",59,"X907313",306,-0.621987450792007,0.095688521730106,-0.621987450792007
"11597",60,"X907319",306,0.01709870841963,0.142194972880501,0.01709870841963
"11598",61,"X907783",306,-0.831916278137197,-0.079984543602016,-0.831916278137197
"11599",62,"X907799",306,-0.0243612844808153,-0.226032871636372,-0.0243612844808153
"11600",63,"X908121",306,0.494647186869384,0.0966469323626384,0.494647186869384
"11601",64,"X908156",306,-1.67901220328011,-0.160073064303889,-1.67901220328011
"11602",65,"X908463",306,0.637719658728802,0.18929092987421,0.637719658728802
"11603",66,"X908465",306,-0.336909193409191,0.153382815657503,-0.336909193409191
"11604",67,"X909256",306,-0.103641947278392,0.0910529023487797,-0.103641947278392
"11605",68,"X909257",306,-0.162418752444388,0.192021249418079,-0.162418752444388
"11606",69,"X909704",306,-0.125026324482841,0.149931924145606,-0.125026324482841
"11607",70,"X909716",306,-0.421794512582846,-0.0384481636980552,-0.421794512582846
"11608",71,"X909738",306,0.151767888825438,0.137434826423038,0.151767888825438
"11609",72,"X909744",306,1.0337427135055,0.0193998756260082,1.0337427135055
"11610",73,"X909747",306,0.14842876637863,0.0791045788958543,0.14842876637863
"11611",74,"X909748",306,1.68278994737265,0.0554678715014575,1.68278994737265
"11612",75,"X909758",306,0.218532845830475,0.187043493233803,0.218532845830475
"11613",76,"X909905",306,0.0608115024241273,0.109101000266389,0.0608115024241273
"11614",77,"X909975",306,-0.0578451526304619,0.110063796186849,-0.0578451526304619
"11615",78,"X910554",306,0.0695800885090781,0.0897430998801835,0.0695800885090781
"11616",79,"X910567",306,-0.422868411476853,-0.167875722050697,-0.422868411476853
"11617",80,"X910568",306,-0.479083779393208,0.115351415675721,-0.479083779393208
"11618",81,"X910569",306,0.201325696222983,-0.0131296149140974,0.201325696222983
"11619",82,"X910688",306,-0.870449864312964,-0.213747337989488,-0.870449864312964
"11620",83,"X910691",306,0.452078429451379,-0.077060308109392,0.452078429451379
"11621",84,"X910700",306,0.277991355965001,0.107115638419843,0.277991355965001
"11622",85,"X910702",306,0.617351993553616,0.0731492151075614,0.617351993553616
"11623",86,"X910780",306,-0.0555935302180073,-0.100865175646124,-0.0555935302180073
"11624",87,"X910849",306,0.866010875380589,0.104622062114955,0.866010875380589
"11625",88,"X910853",306,-0.165212318039564,0.0641596221943772,-0.165212318039564
"11626",89,"X910905",306,0.543554892274051,0.0330289800059816,0.543554892274051
"11627",90,"X910925",306,0.072740411938957,0.180998224924537,0.072740411938957
"11628",91,"X911905",306,-0.0313633148477588,0.130023258505891,-0.0313633148477588
"11629",92,"X925340",306,0.771472301111298,0.121337589709357,0.771472301111298
"11630",93,"X925343",306,0.511316391238696,0.146265277387056,0.511316391238696
"11631",94,"X930298",306,1.34270742584237,0.181822856136714,1.34270742584237
"11632",95,"X946360",306,0.128359517095243,0.144200711914207,0.128359517095243
"11633",96,"X949165",306,-0.170730549348356,0.0282871761135463,-0.170730549348356
"11634",97,"X971777",306,-0.326536474569368,0.053282531531476,-0.326536474569368
"11635",1,"X1240132",308,0.124370370249675,-0.683077643130302,0.124370370249675
"11636",2,"X1240140",308,-1.13016163654073,-0.658248000910773,-1.13016163654073
"11637",3,"X1240155",308,-1.31008835834116,-0.674877193020293,-1.31008835834116
"11638",4,"X1240182",308,-0.123418293547295,-0.768505249539545,-0.123418293547295
"11639",5,"X1240192",308,-0.53113515874707,-0.732433482581374,-0.53113515874707
"11640",6,"X1240193",308,-1.34768658437763,-0.794882514878802,-1.34768658437763
"11641",7,"X1240209",308,-1.023606700491,-0.682450083409223,-1.023606700491
"11642",8,"X1240221",308,-0.903485559923651,-0.763422686882578,-0.903485559923651
"11643",9,"X1290730",308,-0.631632521555705,-0.650475828443649,-0.631632521555705
"11644",10,"X1295741",308,-0.830147823210785,-0.802997153532679,-0.830147823210785
"11645",11,"X1297439",308,-0.485010462442614,-0.759424233452076,-0.485010462442614
"11646",12,"X1298145",308,1.01011322809953,-0.723202888930283,1.01011322809953
"11647",13,"X1298356",308,-0.225602652238588,-0.642594574082726,-0.225602652238588
"11648",14,"X1298358",308,-0.00247473292644539,-0.676575799325971,-0.00247473292644539
"11649",15,"X1327766",308,-0.460243794597211,-0.785452596298796,-0.460243794597211
"11650",16,"X1330982",308,-1.17421951006142,-0.824379518689594,-1.17421951006142
